mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.836273908615112,0.5259763233988103,3.1670852502187095,0.2166301818634568,balanced,15,log2,10,5,200,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,1
7.864568630854289,0.15722015234290268,3.4681822458902993,0.30835591653263855,balanced,15,log2,10,5,300,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,1
4.579701662063599,0.5801148782914616,3.1488807996114097,0.2933857989014745,balanced,15,log2,10,10,100,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,1
6.879949649175008,0.41196837028621114,3.0108999411265054,0.35746405672375736,balanced,15,log2,10,10,200,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,1
8.381252686182657,0.049542627105640155,3.0988147258758545,0.9511082745914777,balanced,15,log2,10,10,300,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,1
4.757006486256917,0.21572966200863064,1.7697323163350422,0.21527494514904513,balanced,15,log2,10,20,100,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,1
6.381433486938477,0.5537117782161515,3.7977861563364663,0.39864674367925423,balanced,15,log2,10,20,200,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 200}",,,,,,1
7.968396743138631,0.33352273742333804,3.6556524435679116,0.2214678349930863,balanced,15,log2,10,20,300,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",,,,,,1
4.736188173294067,0.6683938995485792,3.669259230295817,0.14323968484315278,balanced,20,sqrt,2,5,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,1
8.712319135665894,0.24240518301024339,3.1663679281870523,0.14795845264457527,balanced,20,sqrt,2,5,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,1
10.78680650393168,0.05287705590719101,3.9549030462900796,0.1539856007951097,balanced,20,sqrt,2,5,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,1
5.728307406107585,0.40050182488111624,3.456854502360026,0.11205394483446489,balanced,20,sqrt,2,10,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,1
7.669060230255127,0.19430931171372418,3.5830984910329184,0.21307688842443814,balanced,20,sqrt,2,10,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,1
9.96388578414917,0.2939581538896797,3.675145069758097,0.3293991939544391,balanced,20,sqrt,2,10,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,1
5.897190888722737,0.22013104476105355,3.1904173692067466,0.353150166788405,balanced,20,sqrt,2,20,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,1
7.253086407979329,0.23135360928798657,4.098503669102986,0.10703675906895556,balanced,20,sqrt,2,20,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",,,,,,1
9.93467895189921,0.08627472265772473,3.7827535470326743,0.2711877204527985,balanced,20,sqrt,2,20,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 300}",,,,,,1
5.642597675323486,0.14841717121884673,2.6794318358103433,0.16480207429858268,balanced,20,sqrt,5,5,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,1
8.068886756896973,0.43873396094733036,3.5884536107381186,0.35656467811364934,balanced,20,sqrt,5,5,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,1
10.308116356531778,0.4109506238655618,4.058913548787435,0.2933765387140741,balanced,20,sqrt,5,5,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,1
5.649463574091594,0.05096371876928587,3.0559159914652505,0.23269340904641464,balanced,20,sqrt,5,10,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,1
8.67579690615336,0.17148112187951045,3.763580560684204,0.027105594181695468,balanced,20,sqrt,5,10,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,1
10.34012778600057,0.39919501239363686,3.83228333791097,0.10950030003624045,balanced,20,sqrt,5,10,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,1
6.094636837641398,0.020560096143557978,3.2691941261291504,0.13535914631038168,balanced,20,sqrt,5,20,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,1
7.871265014012654,0.1662570335990451,3.5079618295033774,0.41507715472547385,balanced,20,sqrt,5,20,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",,,,,,1
10.50630513827006,0.2224939498316128,3.666856050491333,0.052173830518044424,balanced,20,sqrt,5,20,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",,,,,,1
6.114697615305583,0.6301668840923161,3.477544625600179,0.49436842713114404,balanced,20,sqrt,10,5,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,1
7.959198236465454,0.18347815995419745,3.8474484284718833,0.21742066194720075,balanced,20,sqrt,10,5,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,1
10.192039251327515,0.3899995621030027,3.2725349267323813,0.6102203543346293,balanced,20,sqrt,10,5,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,1
5.638429959615071,0.23252543001301262,2.794468879699707,0.3659481376426654,balanced,20,sqrt,10,10,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,1
7.130087693532308,0.09891872719874095,4.029009660085042,0.48730744097359385,balanced,20,sqrt,10,10,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,1
9.622947057088217,0.4423952768114188,3.799357811609904,0.14070218735447948,balanced,20,sqrt,10,10,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,1
5.459480841954549,0.24110209271411095,3.3303256034851074,0.29412253817861406,balanced,20,sqrt,10,20,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,1
7.918665091196696,0.33925700416709925,3.5426025390625,0.16441433025146915,balanced,20,sqrt,10,20,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 200}",,,,,,1
10.020598888397217,0.23535033179224135,3.6322735945383706,0.34867349428990174,balanced,20,sqrt,10,20,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",,,,,,1
5.472639322280884,0.08840066517976848,2.7649086316426597,0.5823996695481187,balanced,20,log2,2,5,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,1
8.13213562965393,0.4708611280964161,3.895664691925049,0.1898731540219106,balanced,20,log2,2,5,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,1
9.964776118596395,0.42470873352252025,3.5222978591918945,0.33556419038667556,balanced,20,log2,2,5,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,1
6.160478830337524,0.40243649537769105,3.44158943494161,0.0746916898206686,balanced,20,log2,2,10,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,1
8.6238112449646,0.44349613265029275,3.2075361410776773,0.2955429169827886,balanced,20,log2,2,10,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,1
10.985258261362711,0.07826209384171406,4.275522470474243,0.10979956343384391,balanced,20,log2,2,10,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,1
5.791518370310466,0.06379329196396535,3.675398588180542,0.2152499218372437,balanced,20,log2,2,20,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,1
8.22754708925883,0.26972241835230376,3.4304200808207193,0.4655376143169709,balanced,20,log2,2,20,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",,,,,,1
10.112396717071533,0.3306011424682596,3.1838945547739663,0.6527432243483211,balanced,20,log2,2,20,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 300}",,,,,,1
6.306172450383504,0.07107271058836212,2.47545591990153,0.18349990796590782,balanced,20,log2,5,5,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,1
7.840436697006226,0.04347877531231727,4.225197950998942,0.1686495051930005,balanced,20,log2,5,5,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,1
9.949354966481527,0.3163513329859237,3.1993111769358316,0.2865123836651215,balanced,20,log2,5,5,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,1
6.064569473266602,0.6657985939070739,3.75606640179952,0.43310919111699625,balanced,20,log2,5,10,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,1
8.734224081039429,0.15506092501982197,3.0611917972564697,0.16002355401011248,balanced,20,log2,5,10,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,1
10.786683320999146,0.17705535288278415,4.257939418156941,0.20419227060228318,balanced,20,log2,5,10,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,1
5.254052400588989,0.11809945776878339,2.486558516820272,0.28508850957256276,balanced,20,log2,5,20,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,1
7.263041337331136,0.07426902603081983,3.574250062306722,0.09715307091387208,balanced,20,log2,5,20,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",,,,,,1
9.32187795639038,0.4627985763313697,3.5848846435546875,0.10465342671879149,balanced,20,log2,5,20,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",,,,,,1
5.0605794588724775,0.38514209208167677,3.1427003542582193,0.25382271833511005,balanced,20,log2,10,5,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,1
7.4289231300354,0.37839152491983474,3.9210949738820395,0.34740788852173166,balanced,20,log2,10,5,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,1
9.328599135080973,0.5802312210538674,2.6423450311024985,0.5554512602943182,balanced,20,log2,10,5,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,1
5.432878017425537,0.5435432377473892,3.150484561920166,0.3758463305308354,balanced,20,log2,10,10,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,1
7.239084243774414,0.104865604734144,3.9529178142547607,0.06856575131973874,balanced,20,log2,10,10,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,1
9.552299658457438,0.398778293764257,4.305119514465332,0.3933420860647562,balanced,20,log2,10,10,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,1
5.046573003133138,0.7886646806641499,2.629624684651693,0.08127264257363268,balanced,20,log2,10,20,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,1
6.996374845504761,0.7267364056762109,4.4117805163065595,0.3083505931519279,balanced,20,log2,10,20,200,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 200}",,,,,,1
9.933955907821655,0.20253382824735883,3.4746994177500405,0.19123985707956073,balanced,20,log2,10,20,300,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",,,,,,1
6.420591513315837,0.80083668180759,3.3716180324554443,0.5940855005433099,balanced,25,sqrt,2,5,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,1
8.713249842325846,0.16798698826242325,3.8902697563171387,0.14775661364412127,balanced,25,sqrt,2,5,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,1
11.0063423315684,0.47608544935743236,4.683625300725301,0.33539075552935743,balanced,25,sqrt,2,5,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,1
5.7548995812733965,0.21605705333440356,3.056754191716512,0.6451855317540456,balanced,25,sqrt,2,10,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,1
8.481263875961304,0.2531034135731781,4.300715605417888,0.2733788577313969,balanced,25,sqrt,2,10,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,1
11.803123474121094,0.30745504855997424,3.3992137908935547,0.39277059735033826,balanced,25,sqrt,2,10,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,1
6.751301606496175,0.2504767436177436,3.410398085912069,0.4891172060312839,balanced,25,sqrt,2,20,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,1
8.798828283945719,0.5353944653503977,3.726102908452352,0.43799709402431264,balanced,25,sqrt,2,20,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",,,,,,1
11.135737419128418,0.6564151180826159,5.093293348948161,0.1971115879090544,balanced,25,sqrt,2,20,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 300}",,,,,,1
5.579545656840007,0.2759574891276573,3.407869577407837,0.10378168632750748,balanced,25,sqrt,5,5,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,1
9.316731373469034,1.087771381249833,3.869502147038778,0.6242580985346722,balanced,25,sqrt,5,5,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,1
12.182603200276693,0.4447190826731904,3.843769391377767,0.16415908602897253,balanced,25,sqrt,5,5,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,1
7.136656125386556,0.12321343324940509,3.610652208328247,0.07032550457996452,balanced,25,sqrt,5,10,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,1
9.461883783340454,0.21096064897674657,4.569617986679077,0.6125667623253503,balanced,25,sqrt,5,10,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,1
12.152320067087809,0.35613886115287774,3.555657068888346,0.4667405811592816,balanced,25,sqrt,5,10,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,1
5.793255011240642,0.17191910977099645,4.854055086771647,0.1500173369763146,balanced,25,sqrt,5,20,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,1
8.704933643341064,0.15609064075007764,3.6655215422312417,0.486644408061683,balanced,25,sqrt,5,20,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",,,,,,1
11.890073458353678,0.944995106465893,4.557208299636841,0.6908833822502207,balanced,25,sqrt,5,20,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",,,,,,1
6.672384977340698,0.4381413297289667,3.0338379542032876,0.2504446939606478,balanced,25,sqrt,10,5,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,1
9.407472451527914,0.15944341660548586,3.1849425633748374,0.46036915582035454,balanced,25,sqrt,10,5,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,1
10.874284108479818,0.2739484016333875,4.3715957800547285,0.37016687931809344,balanced,25,sqrt,10,5,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,1
6.738101323445638,0.06209926346816595,4.133109251658122,0.3390266795751611,balanced,25,sqrt,10,10,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,1
9.34308123588562,0.42468590588777594,3.4630117416381836,0.957104172876286,balanced,25,sqrt,10,10,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,1
11.362084229787191,0.8240382673672332,4.957738955815633,0.1783349142265391,balanced,25,sqrt,10,10,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,1
6.1813162962595625,0.08839058194204764,4.9613096714019775,0.41601489556299814,balanced,25,sqrt,10,20,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,1
8.687956094741821,0.3878647638747804,5.687837600708008,1.5696753211674055,balanced,25,sqrt,10,20,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 200}",,,,,,1
12.550866683324179,1.3252255412811982,8.734188397725424,0.438740129696197,balanced,25,sqrt,10,20,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",,,,,,1
7.150346517562866,0.31303190576281126,5.393264691034953,1.5050424387986117,balanced,25,log2,2,5,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,1
43.335602124532066,11.593447158815756,9.995166699091593,0.35540558268637457,balanced,25,log2,2,5,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,1
62.826101541519165,0.09012599106699296,4.56946325302124,3.2363487764180943,balanced,25,log2,2,5,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,1
29.667525053024292,5.760570602033923,8.732286055882772,0.3040357423798607,balanced,25,log2,2,10,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,1
52.61344051361084,2.071477128098795,2.946298599243164,0.11490488250610853,balanced,25,log2,2,10,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,1
50.789095322291054,1.2278739787365114,13.984091599782309,2.1868389770637275,balanced,25,log2,2,10,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,1
27.748661120732624,5.210605591279331,3.5986758867899575,2.011868351998978,balanced,25,log2,2,20,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,1
45.26718735694885,13.043917686029825,13.262289047241211,0.6198389880149372,balanced,25,log2,2,20,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",,,,,,1
131.70528388023376,7.2294821973356465,12.328420082728067,1.9695798439377146,balanced,25,log2,2,20,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 300}",,,,,,1
52.22693912188212,4.610948179313879,9.042185068130493,0.7114723405869376,balanced,25,log2,5,5,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,1
119.77434118588765,3.02870267083043,10.473996559778849,1.0880550835131135,balanced,25,log2,5,5,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,1
133.50199500719705,0.08639838755364551,3.522820472717285,0.8489905987260756,balanced,25,log2,5,5,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",,,,,,1
72.42970236142476,7.97561806576084,9.569323698679606,2.006428308083901,balanced,25,log2,5,10,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,1
84.47269996007283,4.263435720923806,2.7365709145863852,0.2738096775794384,balanced,25,log2,5,10,200,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,1
48.35099005699158,20.080173016088864,2.377065102259318,0.4768109941763906,balanced,25,log2,5,10,300,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",,,,,,1
16.790997743606567,1.9846518856742967,3.162576754887899,0.1414734801668777,balanced,25,log2,5,20,100,"{'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,1
